CargingEent,UserID,CPID,Connector,Startyear,StartMonth,StartDay,StartHour,StartQuarter,EndYear,EndMonth,EndDay,EndHour,EndQuarter,TotalKW,Cost,Site,Group,Model
4203871,0,50911,2,2018,2,9,9,9,2018,2,9,9,23,7,0,3,1,3
4203790,0,50692,1,2018,2,9,8,53,2018,2,9,9,42,9,0,10,1,3
4203707,0,50264,1,2018,2,9,8,36,2018,2,9,15,32,2,0,14,4,4
4203691,0,50692,2,2018,2,9,8,32,2018,2,9,9,20,5,0,10,1,3
4203689,0,50675,2,2018,2,9,8,32,2018,2,9,16,44,13,0,20,1,4
4203684,0,50676,2,2018,2,9,8,31,2018,2,9,17,42,16,0,20,1,4
4203639,0,50315,2,2018,2,9,8,23,2018,2,9,12,48,11,0,2,1,4
4203636,0,50339,2,2018,2,9,8,23,2018,2,9,8,32,3,0,18,1,3
4203583,0,50315,1,2018,2,9,8,10,2018,2,9,12,37,10,0,2,1,4
4203539,0,50267,2,2018,2,9,8,1,2018,2,9,13,28,12,0,9,6,4
4203480,0,50349,1,2018,2,9,7,49,2018,2,9,9,21,18,0,2,1,2
4203469,0,50692,2,2018,2,9,7,47,2018,2,9,8,12,7,0,10,1,3
4203436,0,50349,2,2018,2,9,7,37,2018,2,9,7,53,5,0,2,1,2
4203431,0,50338,2,2018,2,9,7,34,2018,2,9,8,8,7,0,9,1,3
4203294,0,50692,2,2018,2,9,6,59,2018,2,9,7,34,16,0,10,1,3
4203217,0,50675,1,2018,2,9,4,12,2018,2,9,18,48,20,0,20,1,4
4203161,0,50338,2,2018,2,9,0,59,2018,2,9,1,28,15,0,9,1,3
4203160,0,50911,2,2018,2,9,0,49,2018,2,9,1,23,18,0,3,1,3
4203151,0,50692,2,2018,2,8,23,30,2018,2,9,0,5,17,0,10,1,3
4203147,0,50268,1,2018,2,8,23,17,2018,2,9,15,3,3,0,4,1,4
4203146,0,50268,2,2018,2,8,23,14,2018,2,10,15,31,5,0,4,1,4
4203144,0,50339,2,2018,2,8,23,14,2018,2,8,23,20,2,0,18,1,3
4203143,0,51085,1,2018,2,8,23,4,2018,2,9,9,52,17,0,32,7,4
4203126,0,51088,2,2018,2,8,22,24,2018,2,8,22,50,4,0,16,1,4
4203125,0,51088,2,2018,2,8,22,24,2018,2,8,22,24,0,0,16,1,4
4203102,0,50266,1,2018,2,8,21,53,2018,2,9,7,7,5,0,23,1,4
4203100,0,50373,2,2018,2,8,21,52,2018,2,9,7,42,7,0,28,1,4
4203095,0,50841,2,2018,2,8,21,42,2018,2,9,16,42,5,0,7,1,4
4203092,0,50911,2,2018,2,8,21,40,2018,2,8,22,16,6,0,3,1,3
4203080,0,50267,2,2018,2,8,21,28,2018,2,9,7,33,9,0,9,6,4
4203071,0,50338,2,2018,2,8,21,17,2018,2,8,21,29,4,0,9,1,3
4203069,0,50338,2,2018,2,8,21,13,2018,2,8,21,15,1,0,9,1,3
4203065,0,50841,1,2018,2,8,21,11,2018,2,9,6,45,8,0,7,1,4
4203063,0,51086,1,2018,2,8,21,5,2018,2,8,22,11,10,0,5,1,1
4203058,0,50339,2,2018,2,8,20,59,2018,2,8,21,20,6,0,18,1,3
4203055,0,50692,2,2018,2,8,20,56,2018,2,8,21,21,15,0,10,1,3
4203054,0,51085,1,2018,2,8,20,55,2018,2,8,21,28,2,0,32,7,4
4203053,0,50911,2,2018,2,8,20,52,2018,2,8,21,11,11,0,3,1,3
4203047,0,50240,2,2018,2,8,20,43,2018,2,9,8,59,12,0,16,1,4
4203045,0,50338,2,2018,2,8,20,39,2018,2,8,21,9,13,0,9,1,3
4203026,0,50911,2,2018,2,8,20,22,2018,2,8,20,36,3,0,3,1,3
4203020,0,50692,2,2018,2,8,20,19,2018,2,8,20,55,6,0,10,1,3
4203008,0,50842,2,2018,2,8,20,5,2018,2,9,16,4,25,0,30,1,4
4202998,0,51356,2,2018,2,8,20,1,2018,2,9,4,19,12,0,16,1,4
4202994,0,50911,2,2018,2,8,19,59,2018,2,8,20,10,4,0,3,1,3
4202983,0,50911,2,2018,2,8,19,55,2018,2,8,19,57,0,0,3,1,3
4202949,0,50911,2,2018,2,8,19,38,2018,2,8,19,47,4,0,3,1,3
4202945,0,50840,1,2018,2,8,19,35,2018,2,9,7,20,17,0,22,1,4
4202881,0,50339,2,2018,2,8,19,16,2018,2,8,19,41,7,0,18,1,3
4202831,0,50339,2,2018,2,8,19,2,2018,2,8,19,6,1,0,18,1,3
4202802,0,50911,2,2018,2,8,19,0,2018,2,8,19,38,10,0,3,1,3
4202732,0,50911,2,2018,2,8,18,34,2018,2,8,18,59,8,0,3,1,3
4202726,0,50909,1,2018,2,8,18,31,2018,2,8,22,54,23,0,33,1,1
4202686,0,50630,2,2018,2,8,18,17,2018,2,9,7,48,11,0,27,1,1
4202659,0,50911,2,2018,2,8,18,4,2018,2,8,18,33,17,0,3,1,3
4202624,0,50316,2,2018,2,8,17,51,2018,2,8,18,37,2,0,8,1,4
4202615,0,50911,2,2018,2,8,17,49,2018,2,8,18,3,5,0,3,1,3
4202578,0,50339,2,2018,2,8,17,33,2018,2,8,17,37,1,0,18,1,3
4202536,0,50692,2,2018,2,8,17,16,2018,2,8,17,38,12,0,10,1,3
4202531,0,50908,1,2018,2,8,17,15,2018,2,8,20,43,30,0,34,4,1
4202508,0,50911,2,2018,2,8,17,7,2018,2,8,17,22,5,0,3,1,3
4202505,0,50908,1,2018,2,8,17,6,2018,2,8,17,13,1,0,34,4,1
4202390,0,50911,1,2018,2,8,16,29,2018,2,8,17,30,15,0,3,1,3
4202386,0,50269,1,2018,2,8,16,28,2018,2,9,10,33,5,0,15,1,4
4202368,0,50270,1,2018,2,8,16,21,2018,2,9,8,10,17,0,18,1,4
4202345,0,51087,1,2018,2,8,16,14,2018,2,9,9,8,15,0,3,1,4
4202337,0,50373,1,2018,2,8,16,13,2018,2,9,7,33,5,0,28,1,4
4202314,0,50692,2,2018,2,8,16,5,2018,2,8,16,53,17,0,10,1,3
4202298,0,50240,1,2018,2,8,16,0,2018,2,9,8,17,4,0,16,1,4
4202296,0,50267,1,2018,2,8,16,0,2018,2,9,8,12,9,0,9,6,4
4202281,0,50911,2,2018,2,8,15,55,2018,2,8,16,25,15,0,3,1,3
4202275,0,50338,2,2018,2,8,15,52,2018,2,8,16,23,20,0,9,1,3
4202272,0,50263,2,2018,2,8,15,51,2018,2,9,8,24,3,0,14,4,4
4202243,0,50339,2,2018,2,8,15,42,2018,2,8,16,15,10,0,18,1,3
4202223,0,50263,1,2018,2,8,15,36,2018,2,9,9,20,3,0,14,4,4
4202189,0,51201,1,2018,2,8,15,28,2018,2,8,15,28,0,0,17,1,6
4202161,0,50911,2,2018,2,8,15,24,2018,2,8,15,39,6,0,3,1,3
4202140,0,50630,1,2018,2,8,15,20,2018,2,12,8,28,7,0,27,1,1
4202139,0,51198,2,2018,2,8,15,20,2018,2,9,9,37,12,0,17,1,6
4202114,0,50523,1,2018,2,8,15,17,2018,2,9,7,33,10,0,19,1,4
4202110,0,50270,2,2018,2,8,15,16,2018,2,9,7,2,14,0,18,1,4
4202108,0,50271,2,2018,2,8,15,16,2018,2,9,6,56,13,0,18,1,4
4202103,0,50692,2,2018,2,8,15,14,2018,2,8,15,34,14,0,10,1,3
4202085,0,50261,1,2018,2,8,15,9,2018,2,13,12,8,8,0,11,5,4
4202074,0,50269,1,2018,2,8,15,4,2018,2,8,15,59,3,0,15,1,4
4202065,0,51199,2,2018,2,8,15,1,2018,2,9,12,48,10,0,17,1,6
4202062,0,51085,2,2018,2,8,15,0,2018,2,9,13,9,6,0,32,7,4
4202051,0,50911,2,2018,2,8,14,58,2018,2,8,15,23,9,0,3,1,3
4202048,0,50349,2,2018,2,8,14,57,2018,2,8,15,29,13,0,2,1,2
4202037,0,51087,2,2018,2,8,14,50,2018,2,8,14,58,0,0,3,1,4
4202034,0,50692,2,2018,2,8,14,49,2018,2,8,15,6,7,0,10,1,3
4202031,0,51086,2,2018,2,8,14,49,2018,2,9,9,20,8,0,5,1,1
4202011,0,51356,2,2018,2,8,14,42,2018,2,8,18,8,12,0,16,1,4
4202003,0,51356,2,2018,2,8,14,38,2018,2,8,14,38,0,0,16,1,4
4201994,0,50263,2,2018,2,8,14,34,2018,2,8,15,37,3,0,14,4,4
4201988,0,50339,2,2018,2,8,14,32,2018,2,8,14,36,1,0,18,1,3
4201985,0,50908,1,2018,2,8,14,31,2018,2,8,16,31,7,0,34,4,1
4201959,0,50692,2,2018,2,8,14,23,2018,2,8,14,39,12,0,10,1,3
4201945,0,50269,2,2018,2,8,14,19,2018,2,9,9,59,9,0,15,1,4
4201902,0,50349,2,2018,2,8,14,11,2018,2,8,14,31,8,0,2,1,2
4201873,0,50677,2,2018,2,8,14,1,2018,2,8,16,24,5,0,20,1,4
4201847,0,50264,1,2018,2,8,13,54,2018,2,8,17,27,4,0,14,4,4
4201844,0,50339,2,2018,2,8,13,53,2018,2,8,14,15,7,0,18,1,3
4201822,0,50338,2,2018,2,8,13,49,2018,2,8,14,4,7,0,9,1,3
4201805,0,51085,2,2018,2,8,13,42,2018,2,8,14,29,3,0,32,7,4
4201800,0,50911,2,2018,2,8,13,40,2018,2,8,13,56,3,0,3,1,3
4201791,0,50909,2,2018,2,8,13,38,2018,2,8,14,12,12,0,33,1,1
4201785,0,50339,2,2018,2,8,13,37,2018,2,8,13,46,3,0,18,1,3
4201776,0,50692,2,2018,2,8,13,33,2018,2,8,14,9,21,0,10,1,3
4201769,0,50349,2,2018,2,8,13,31,2018,2,8,14,4,18,0,2,1,2
4201768,0,50373,2,2018,2,8,13,31,2018,2,8,16,10,8,0,28,1,4
4201765,0,50264,2,2018,2,8,13,30,2018,2,9,9,35,4,0,14,4,4
4201761,0,50911,2,2018,2,8,13,29,2018,2,8,13,39,2,0,3,1,3
4201759,0,50238,1,2018,2,8,13,28,2018,2,8,14,24,0,0,18,1,4
4201749,0,50373,1,2018,2,8,13,26,2018,2,8,15,42,6,0,28,1,4
4201736,0,50339,2,2018,2,8,13,21,2018,2,8,13,35,4,0,18,1,3
4201701,0,50234,2,2018,2,8,13,19,2018,2,9,8,50,0,0,18,1,4
4201696,0,50911,2,2018,2,8,13,15,2018,2,8,13,24,3,0,3,1,3
4201692,0,50315,1,2018,2,8,13,14,2018,2,8,14,4,3,0,2,1,4
4201690,0,50910,2,2018,2,8,13,13,2018,2,8,16,2,2,0,13,1,1
4201684,0,51199,1,2018,2,8,13,12,2018,2,9,8,52,11,0,17,1,6
4201676,0,50267,1,2018,2,8,13,11,2018,2,8,14,33,9,0,9,6,4
4201634,0,50338,2,2018,2,8,13,4,2018,2,8,13,25,5,0,9,1,3
4201631,0,50911,2,2018,2,8,13,4,2018,2,8,13,9,0,0,3,1,3
4201570,0,50692,2,2018,2,8,12,58,2018,2,8,13,33,10,0,10,1,3
4201568,0,51203,1,2018,2,8,12,57,2018,2,9,12,57,7,0,17,1,6
4201562,0,50677,2,2018,2,8,12,55,2018,2,8,13,50,3,0,20,1,4
4201558,0,50841,1,2018,2,8,12,55,2018,2,8,15,43,5,0,7,1,4
4201542,0,50841,2,2018,2,8,12,51,2018,2,8,17,18,6,0,7,1,4
4201531,0,50911,2,2018,2,8,12,50,2018,2,8,12,59,4,0,3,1,3
4201506,0,51202,2,2018,2,8,12,46,2018,2,9,8,49,1,0,17,1,6
4201495,0,51086,2,2018,2,8,12,42,2018,2,8,14,5,9,0,5,1,1
4201484,0,50270,1,2018,2,8,12,39,2018,2,8,13,13,3,0,18,1,4
4201478,0,50267,2,2018,2,8,12,38,2018,2,8,16,6,4,0,9,6,4
4201479,0,50266,2,2018,2,8,12,38,2018,2,9,7,25,5,0,23,1,4
4201474,0,50339,2,2018,2,8,12,37,2018,2,8,12,56,7,0,18,1,3
4201466,0,51200,1,2018,2,8,12,35,2018,2,9,11,33,3,0,17,1,6
4201452,0,50349,2,2018,2,8,12,32,2018,2,8,12,32,0,0,2,1,2
4201424,0,50523,1,2018,2,8,12,25,2018,2,8,13,4,4,0,19,1,4
4201419,0,51198,2,2018,2,8,12,23,2018,2,8,13,43,4,0,17,1,6
4201416,0,51198,2,2018,2,8,12,22,2018,2,8,12,22,0,0,17,1,6
4201378,0,51086,1,2018,2,8,12,12,2018,2,8,16,8,5,0,5,1,1
4201373,0,50240,1,2018,2,8,12,12,2018,2,8,14,6,2,0,16,1,4
4201369,0,51198,1,2018,2,8,12,11,2018,2,8,13,1,3,0,17,1,6
4201368,0,50909,2,2018,2,8,12,11,2018,2,8,13,33,5,0,33,1,1
4201353,0,50910,2,2018,2,8,12,8,2018,2,8,13,2,2,0,13,1,1
4201338,0,50269,1,2018,2,8,12,2,2018,2,8,15,2,6,0,15,1,4
4201334,0,50339,2,2018,2,8,12,2,2018,2,8,12,30,8,0,18,1,3
4201323,0,50692,2,2018,2,8,11,58,2018,2,8,12,39,5,0,10,1,3
4201320,0,50911,2,2018,2,8,11,57,2018,2,8,12,49,10,0,3,1,3
4201318,0,50263,1,2018,2,8,11,56,2018,2,8,14,51,2,0,14,4,4
4201289,0,50522,2,2018,2,8,11,45,2018,2,8,15,29,0,0,19,1,4
4201281,0,51199,2,2018,2,8,11,43,2018,2,8,14,8,1,0,17,1,6
4201279,0,50338,2,2018,2,8,11,41,2018,2,8,12,2,13,0,9,1,3
4201262,0,50911,2,2018,2,8,11,35,2018,2,8,11,51,7,0,3,1,3
4201253,0,50339,2,2018,2,8,11,32,2018,2,8,11,54,7,0,18,1,3
4201248,0,50269,2,2018,2,8,11,30,2018,2,8,13,32,4,0,15,1,4
4201244,0,50349,2,2018,2,8,11,30,2018,2,8,12,6,2,0,2,1,2
4201232,0,51202,1,2018,2,8,11,25,2018,2,9,14,42,6,0,17,1,6
4201214,0,50692,2,2018,2,8,11,17,2018,2,8,11,39,6,0,10,1,3
4201202,0,50263,2,2018,2,8,11,14,2018,2,8,12,58,3,0,14,4,4
4201196,0,50911,2,2018,2,8,11,12,2018,2,8,11,35,12,0,3,1,3
4201191,0,51201,1,2018,2,8,11,8,2018,2,8,15,2,14,0,17,1,6
4201190,0,51201,1,2018,2,8,11,8,2018,2,8,11,8,0,0,17,1,6
4201184,0,51200,2,2018,2,8,11,7,2018,2,8,14,40,4,0,17,1,6
4201183,0,50339,2,2018,2,8,11,6,2018,2,8,11,17,4,0,18,1,3
4201175,0,50316,2,2018,2,8,11,5,2018,2,8,11,43,2,0,8,1,4
4201151,0,50339,2,2018,2,8,10,59,2018,2,8,11,6,2,0,18,1,3
4201122,0,50692,2,2018,2,8,10,50,2018,2,8,11,8,10,0,10,1,3
4201121,0,51088,2,2018,2,8,10,49,2018,2,8,14,46,9,0,16,1,4
4201105,0,50349,2,2018,2,8,10,44,2018,2,8,10,56,7,0,2,1,2
4201089,0,50911,2,2018,2,8,10,38,2018,2,8,11,11,2,0,3,1,3
4201087,0,50909,1,2018,2,8,10,37,2018,2,8,14,56,7,0,33,1,1
4201074,0,50841,1,2018,2,8,10,30,2018,2,8,11,56,5,0,7,1,4
4201054,0,50911,2,2018,2,8,10,25,2018,2,8,10,38,4,0,3,1,3
4201045,0,51356,2,2018,2,8,10,22,2018,2,8,10,52,0,0,16,1,4
4201037,0,50911,2,2018,2,8,10,20,2018,2,8,10,24,1,0,3,1,3
4201026,0,51198,2,2018,2,8,10,17,2018,2,8,11,48,3,0,17,1,6
4201017,0,50230,2,2018,2,8,10,11,2018,2,8,15,32,13,0,29,1,4
4201010,0,50349,2,2018,2,8,10,10,2018,2,8,10,19,3,0,2,1,2
4200999,0,50692,2,2018,2,8,10,6,2018,2,8,10,47,18,0,10,1,3
4200972,0,50339,2,2018,2,8,9,58,2018,2,8,10,25,9,0,18,1,3
4200943,0,51087,2,2018,2,8,9,50,2018,2,8,11,58,8,0,3,1,4
4200918,0,50911,2,2018,2,8,9,39,2018,2,8,10,10,11,0,3,1,3
4200915,0,51202,1,2018,2,8,9,38,2018,2,8,9,42,0,0,17,1,6
4200910,0,50522,1,2018,2,8,9,35,2018,2,12,9,33,25,0,19,1,4
4200909,0,50234,1,2018,2,8,9,35,2018,2,9,9,15,0,0,18,1,4
4200887,0,51199,2,2018,2,8,9,30,2018,2,8,10,44,2,0,17,1,6
4200867,0,50692,1,2018,2,8,9,26,2018,2,8,10,24,10,0,10,1,3
4200868,0,50630,1,2018,2,8,9,26,2018,2,8,14,19,9,0,27,1,1
4200865,0,50339,2,2018,2,8,9,25,2018,2,8,9,38,4,0,18,1,3
4200855,0,50230,2,2018,2,8,9,24,2018,2,8,10,8,4,0,29,1,4
4200830,0,51087,1,2018,2,8,9,18,2018,2,8,11,47,6,0,3,1,4
4200808,0,50349,1,2018,2,8,9,12,2018,2,8,9,51,2,0,2,1,2
4200803,0,50339,2,2018,2,8,9,11,2018,2,8,9,20,3,0,18,1,3
4200791,0,50911,2,2018,2,8,9,9,2018,2,8,9,35,13,0,3,1,3
4200754,0,51088,1,2018,2,8,8,59,2018,2,8,17,23,4,0,16,1,4
4200675,0,50234,1,2018,2,8,8,47,2018,2,8,8,48,0,0,18,1,4
4200670,0,50234,2,2018,2,8,8,45,2018,2,8,8,46,0,0,18,1,4
4200663,0,50234,1,2018,2,8,8,44,2018,2,8,8,45,0,0,18,1,4
4200647,0,50692,2,2018,2,8,8,43,2018,2,8,9,35,5,0,10,1,3
4200612,0,50269,2,2018,2,8,8,37,2018,2,8,9,8,3,0,15,1,4
4200611,0,50910,2,2018,2,8,8,37,2018,2,8,11,25,10,0,13,1,1
4200606,0,50522,1,2018,2,8,8,36,2018,2,8,8,37,0,0,19,1,4
4200597,0,50675,2,2018,2,8,8,34,2018,2,8,17,36,13,0,20,1,4
4200596,0,50264,2,2018,2,8,8,33,2018,2,8,11,26,2,0,14,4,4
4200593,0,50908,1,2018,2,8,8,33,2018,2,8,11,1,8,0,34,4,1
4200530,0,50677,1,2018,2,8,8,20,2018,2,8,18,40,11,0,20,1,4
4200520,0,50315,1,2018,2,8,8,18,2018,2,8,10,27,7,0,2,1,4
4200512,0,50339,2,2018,2,8,8,18,2018,2,8,8,31,4,0,18,1,3
4200504,0,50676,2,2018,2,8,8,15,2018,2,8,17,24,16,0,20,1,4
4200494,0,50234,1,2018,2,8,8,14,2018,2,8,8,15,0,0,18,1,4
4200479,0,50236,2,2018,2,8,8,11,2018,2,8,8,13,0,0,18,1,4
4200470,0,50264,1,2018,2,8,8,10,2018,2,8,12,49,0,0,14,4,4
4200469,0,50236,1,2018,2,8,8,10,2018,2,8,8,10,0,0,18,1,4
4200463,0,50236,2,2018,2,8,8,9,2018,2,8,8,9,0,0,18,1,4
4200454,0,50692,2,2018,2,8,8,7,2018,2,8,8,30,12,0,10,1,3
4200440,0,50267,2,2018,2,8,8,4,2018,2,8,12,5,12,0,9,6,4
4200418,0,50911,2,2018,2,8,7,59,2018,2,8,8,42,10,0,3,1,3
4200381,0,50909,1,2018,2,8,7,53,2018,2,8,10,27,16,0,33,1,1
4200357,0,50630,2,2018,2,8,7,48,2018,2,8,13,44,7,0,27,1,1
4200339,0,50692,2,2018,2,8,7,45,2018,2,8,8,6,13,0,10,1,3
4200327,0,50349,2,2018,2,8,7,43,2018,2,8,8,3,7,0,2,1,2
4200326,0,50339,2,2018,2,8,7,42,2018,2,8,7,56,4,0,18,1,3
4200288,0,50338,2,2018,2,8,7,32,2018,2,8,8,8,6,0,9,1,3
4200286,0,50339,2,2018,2,8,7,31,2018,2,8,7,41,3,0,18,1,3
4200285,0,50692,2,2018,2,8,7,31,2018,2,8,7,43,9,0,10,1,3
4200201,0,50349,2,2018,2,8,7,7,2018,2,8,7,25,5,0,2,1,2
4200198,0,50339,2,2018,2,8,7,7,2018,2,8,7,22,5,0,18,1,3
4200100,0,50911,2,2018,2,8,6,18,2018,2,8,6,48,19,0,3,1,3
4200099,0,50339,2,2018,2,8,6,18,2018,2,8,6,41,7,0,18,1,3
4200064,0,50339,2,2018,2,8,4,9,2018,2,8,4,58,15,0,18,1,3
4200058,0,50692,2,2018,2,8,2,49,2018,2,8,3,15,14,0,10,1,3
4199999,0,50692,2,2018,2,8,0,56,2018,2,8,1,34,21,0,10,1,3
4199998,0,50692,2,2018,2,8,0,31,2018,2,8,0,55,8,0,10,1,3
4199995,0,50911,2,2018,2,8,0,16,2018,2,8,0,52,17,0,3,1,3
4199986,0,50339,2,2018,2,7,23,39,2018,2,8,0,15,12,0,18,1,3
4199984,0,51356,1,2018,2,7,23,35,2018,2,8,15,1,14,0,16,1,4
4199982,0,51085,1,2018,2,7,23,29,2018,2,8,15,19,8,0,32,7,4
4199980,0,50338,2,2018,2,7,23,22,2018,2,7,23,52,12,0,9,1,3
4199973,0,50692,2,2018,2,7,23,9,2018,2,7,23,32,15,0,10,1,3
4199970,0,50339,2,2018,2,7,23,2,2018,2,7,23,15,4,0,18,1,3
4199964,0,50339,2,2018,2,7,22,47,2018,2,7,22,53,2,0,18,1,3
4199963,0,50911,2,2018,2,7,22,40,2018,2,7,22,52,6,0,3,1,3
4199937,0,50373,2,2018,2,7,21,53,2018,2,8,7,30,9,0,28,1,4
4199934,0,50339,2,2018,2,7,21,52,2018,2,7,22,4,4,0,18,1,3
4199935,0,50373,1,2018,2,7,21,52,2018,2,8,7,33,9,0,28,1,4
4199931,0,50911,2,2018,2,7,21,49,2018,2,7,22,0,6,0,3,1,3
4199924,0,50267,2,2018,2,7,21,39,2018,2,8,7,33,14,0,9,6,4
4199923,0,50841,1,2018,2,7,21,38,2018,2,8,6,50,8,0,7,1,4
4199902,0,50268,2,2018,2,7,21,16,2018,2,8,15,31,12,0,4,1,4
4199884,0,50911,2,2018,2,7,21,1,2018,2,7,21,27,17,0,3,1,3
4199863,0,50692,2,2018,2,7,20,41,2018,2,7,21,9,18,0,10,1,3
4199858,0,50339,2,2018,2,7,20,38,2018,2,7,20,49,3,0,18,1,3
4199846,0,50263,2,2018,2,7,20,25,2018,2,8,9,30,9,0,14,4,4
4199842,0,50911,2,2018,2,7,20,25,2018,2,7,20,53,4,0,3,1,3
4199827,0,50841,1,2018,2,7,20,10,2018,2,7,20,30,1,0,7,1,4
4199823,0,50339,2,2018,2,7,20,6,2018,2,7,20,20,4,0,18,1,3
4199817,0,51087,1,2018,2,7,20,1,2018,2,8,8,32,15,0,3,1,4
4199800,0,50911,2,2018,2,7,19,55,2018,2,7,20,18,7,0,3,1,3
4199783,0,50692,2,2018,2,7,19,47,2018,2,7,20,31,7,0,10,1,3
4199691,0,50676,2,2018,2,7,19,12,2018,2,7,20,39,3,0,20,1,4
4199663,0,51356,2,2018,2,7,19,8,2018,2,7,23,34,12,0,16,1,4
4199649,0,50692,2,2018,2,7,19,2,2018,2,7,19,46,13,0,10,1,3
4199596,0,50339,2,2018,2,7,18,51,2018,2,7,18,55,1,0,18,1,3
4199553,0,50908,2,2018,2,7,18,31,2018,2,9,10,8,15,0,34,4,1
4199546,0,50909,1,2018,2,7,18,30,2018,2,7,22,53,14,0,33,1,1
4199531,0,50692,2,2018,2,7,18,25,2018,2,7,19,0,11,0,10,1,3
4199496,0,50840,2,2018,2,7,18,11,2018,2,8,6,1,16,0,22,1,4
4199488,0,50316,1,2018,2,7,18,9,2018,2,7,18,43,2,0,8,1,4
4199457,0,50911,2,2018,2,7,17,57,2018,2,7,18,45,14,0,3,1,3
4199414,0,50349,2,2018,2,7,17,38,2018,2,7,18,28,13,0,2,1,2
4199400,0,50630,2,2018,2,7,17,33,2018,2,8,7,45,23,0,27,1,1
4199383,0,50911,2,2018,2,7,17,25,2018,2,7,17,46,8,0,3,1,3
4199350,0,50263,1,2018,2,7,17,11,2018,2,8,10,33,8,0,14,4,4
4199346,0,50349,2,2018,2,7,17,10,2018,2,7,17,37,20,0,2,1,2
4199299,0,50911,2,2018,2,7,16,48,2018,2,7,17,24,21,0,3,1,3
4199293,0,50236,1,2018,2,7,16,46,2018,2,7,16,48,0,0,18,1,4
4199270,0,51202,2,2018,2,7,16,40,2018,2,8,8,57,4,0,17,1,6
4199237,0,50909,1,2018,2,7,16,31,2018,2,7,17,28,3,0,33,1,1
4199230,0,50911,2,2018,2,7,16,29,2018,2,7,16,47,9,0,3,1,3
4199227,0,50692,2,2018,2,7,16,28,2018,2,7,17,7,16,0,10,1,3
4199195,0,50240,2,2018,2,7,16,16,2018,2,8,16,59,13,0,16,1,4
4199187,0,50270,1,2018,2,7,16,15,2018,2,8,8,15,17,0,18,1,4
4199186,0,50272,1,2018,2,7,16,14,2018,2,8,8,6,11,0,18,1,4
4199176,0,50264,2,2018,2,7,16,12,2018,2,7,20,47,8,0,14,4,4
4199151,0,50339,2,2018,2,7,16,4,2018,2,7,16,12,2,0,18,1,3
4199113,0,50911,2,2018,2,7,15,51,2018,2,7,16,27,16,0,3,1,3
4199082,0,50692,2,2018,2,7,15,45,2018,2,7,16,17,13,0,10,1,3
4199061,0,51201,2,2018,2,7,15,38,2018,2,8,9,31,9,0,17,1,6
4199046,0,51085,2,2018,2,7,15,35,2018,2,7,15,57,1,0,32,7,4
4199020,0,51087,2,2018,2,7,15,26,2018,2,7,16,50,4,0,3,1,4
4199017,0,51199,1,2018,2,7,15,25,2018,2,8,10,1,0,0,17,1,6
4198990,0,51199,2,2018,2,7,15,15,2018,2,8,8,32,5,0,17,1,6
4198987,0,50630,1,2018,2,7,15,15,2018,2,8,8,21,10,0,27,1,1
4198983,0,51201,1,2018,2,7,15,13,2018,2,7,15,13,0,0,17,1,6
4198978,0,50523,1,2018,2,7,15,13,2018,2,8,7,32,12,0,19,1,4
4198962,0,50911,2,2018,2,7,15,5,2018,2,7,15,49,9,0,3,1,3
4198957,0,51086,1,2018,2,7,15,3,2018,2,7,16,6,2,0,5,1,1
4198954,0,50339,2,2018,2,7,15,2,2018,2,7,15,14,3,0,18,1,3
4198951,0,50270,2,2018,2,7,15,0,2018,2,8,7,0,14,0,18,1,4
4198946,0,50271,2,2018,2,7,14,59,2018,2,8,6,56,16,0,18,1,4
4198935,0,51202,1,2018,2,7,14,54,2018,2,8,8,55,7,0,17,1,6
4198917,0,50264,1,2018,2,7,14,48,2018,2,8,8,1,19,0,14,4,4
4198910,0,50692,2,2018,2,7,14,47,2018,2,7,15,22,22,0,10,1,3
4198879,0,50911,2,2018,2,7,14,37,2018,2,7,15,5,9,0,3,1,3
4198877,0,51198,2,2018,2,7,14,37,2018,2,8,9,17,7,0,17,1,6
4198859,0,50339,2,2018,2,7,14,33,2018,2,7,14,49,5,0,18,1,3
4198855,0,50264,2,2018,2,7,14,32,2018,2,7,15,51,3,0,14,4,4
4198854,0,50240,2,2018,2,7,14,31,2018,2,7,15,10,2,0,16,1,4
4198818,0,50911,2,2018,2,7,14,16,2018,2,7,14,22,2,0,3,1,3
4198794,0,50238,1,2018,2,7,14,8,2018,2,8,9,50,0,0,18,1,4
4198748,0,51203,2,2018,2,7,13,55,2018,2,8,10,14,12,0,17,1,6
4198732,0,51087,2,2018,2,7,13,49,2018,2,7,14,15,1,0,3,1,4
4198728,0,50349,1,2018,2,7,13,48,2018,2,7,16,15,18,0,2,1,2
4198725,0,50677,2,2018,2,7,13,46,2018,2,7,16,4,8,0,20,1,4
4198671,0,50911,2,2018,2,7,13,41,2018,2,7,13,52,3,0,3,1,3
4198666,0,50692,2,2018,2,7,13,39,2018,2,7,14,40,11,0,10,1,3
4198664,0,50234,2,2018,2,7,13,39,2018,2,8,8,44,0,0,18,1,4
4198659,0,50339,2,2018,2,7,13,36,2018,2,7,14,32,9,0,18,1,3
4198650,0,51200,1,2018,2,7,13,33,2018,2,8,8,53,0,0,17,1,6
4198615,0,50264,1,2018,2,7,13,26,2018,2,7,14,45,0,0,14,4,4
4198606,0,50338,2,2018,2,7,13,24,2018,2,7,13,27,1,0,9,1,3
